image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20080502@123815,2008-05-02T12:38:15.20,45.8955416666667,8.52680833333333,"White peacock in Isola Bella, Lake Maggiore","White peacock in Isola Bella, Lake Maggiore. Lake Maggiore, a long, thin lake on the south side of the Alps, is noted for its picturesque setting amid greenery-covered mountains. It's shared by Italy's Piedmont and Lombardy regions and Switzerland's Ticino canton. Within it are the 3 tiny Borromean Islands, known for terraced gardens and aristocratic villas. They're reachable by boat from Stresa, one of the larger lake towns, in Piedmont. Isola Bella is one of the Borromean Islands of Lago Maggiore in north Italy. The island is situated in the Borromean Gulf 400 metres from the lakeside town of Stresa.","2008-05-02|2008-05|2008|Isola Bella|Stresa|Verbano-Cusio-Ossola|Piemonte|Italy|Europe|peacock|bird|garden|white|spring|morning|male|tail feather|tail","Timeline 2008"
20080502@123817,2008-05-02T12:38:17.40,45.8955416666667,8.52680833333333,"White peacock in Isola Bella, Lake Maggiore","White peacock in Isola Bella, Lake Maggiore. Lake Maggiore, a long, thin lake on the south side of the Alps, is noted for its picturesque setting amid greenery-covered mountains. It's shared by Italy's Piedmont and Lombardy regions and Switzerland's Ticino canton. Within it are the 3 tiny Borromean Islands, known for terraced gardens and aristocratic villas. They're reachable by boat from Stresa, one of the larger lake towns, in Piedmont. Isola Bella is one of the Borromean Islands of Lago Maggiore in north Italy. The island is situated in the Borromean Gulf 400 metres from the lakeside town of Stresa.","2008-05-02|2008-05|2008|morning|garden|Isola Bella|Stresa|Verbano-Cusio-Ossola|Piemonte|Italy|Europe|male|peacock|bird|white|tail feather|tail|spring","Timeline 2008"
20090718@135515,2009-07-18T13:55:15.90,43.7094509333333,13.1461876666667,"Roncitelli's hills","Roncitelli's hills.","2009-07-18|2009-07|2009|hill|utility pole|afternoon|Roncitelli|Ancona|Marche|Italy|Europe|SenigalliaMareCollina|Book|Senigallia|Ancona|Marche|Italy|Europe","Book Senigallia Mare Collina|Senigallia Hills|Timeline 2009"
20090718@142811,2009-07-18T14:28:11.70,43.7075896333333,13.1320846166667,"Windy sunflowers","Windy sunflowers.",2009-07-18|2009-07|2009|Roncitelli|Ancona|Marche|Italy|Europe|afternoon|hill|sunflower|flower|yellow|blue|wind|field|countryside|Senigallia|Ancona|Marche|Italy|Europe|cloud,"Senigallia Hills|Timeline 2009"
20090718@143003,2009-07-18T14:30:03.40,43.7075896333333,13.1320846166667,"Windy sunflowers","Windy sunflowers.",2009-07-18|2009-07|2009|Roncitelli|Ancona|Marche|Italy|Europe|afternoon|hill|sunflower|flower|yellow|wind|field|countryside|Senigallia|Ancona|Marche|Italy|Europe,"Senigallia Hills|Timeline 2009"
20090807@212005,2009-08-07T21:20:05.00,43.7218222222217,13.2220472222217,"Moon reflection on sea","Moon reflection on sea.","2009-08-07|2009-08|2009|moonlight|summer|night|seascape|outdoor|Senigallia harbor|Senigallia|Ancona|Marche|Italy|Europe|moon|outdoor|reflection","Seascape|Senigallia City and Seaside|Timeline 2009"
20090718@140247,2009-07-18T14:02:47.50,43.7075896333333,13.1320846166667,"Roncitelli's hills","Roncitelli's hills.",2009-07-18|2009-07|2009|hill|tree|afternoon|Roncitelli|Ancona|Marche|Italy|Europe|Senigallia|Ancona|Marche|Italy|Europe|field|countryside,"Senigallia Hills|Timeline 2009"
20090826@004607,2009-08-26T00:46:07.10,,,"Spaghetti pasta with a sliced tomato","Spaghetti pasta with a sliced tomato. Background made with spaghetti pasta. With a sliced red tomato on top.","2009-08-26|2009-08|2009|yellow|spaghetti|dried pasta|pasta|raw|still life|background|red|ripe|cut|close up|Italian|typical","Timeline 2009"
20090826@011652,2009-08-26T01:16:52.90,,,"Spaghetti pasta with a tomato","Spaghetti pasta with a tomato. Background made with spaghetti pasta. With a red tomato on top.","2009-08-26|2009-08|2009|yellow|spaghetti|dried pasta|pasta|raw|still life|background|red|ripe|Italian|typical|close up","Timeline 2009"
20090826@012513,2009-08-26T01:25:13.70,,,"Spaghetti pasta with tomatoes","Spaghetti pasta with tomatoes. Background made with spaghetti pasta. With three red tomatoes on top.","2009-08-26|2009-08|2009|yellow|spaghetti|dried pasta|pasta|raw|still life|background|red|ripe|Italian|typical|close up","Timeline 2009"
20090826@012813,2009-08-26T01:28:13.60,,,"Spaghetti pasta background","Spaghetti pasta background. Background made with spaghetti pasta.","2009-08-26|2009-08|2009|yellow|spaghetti|dried pasta|pasta|raw|still life|background|Italian|typical|close up","Timeline 2009"
20090826@013007,2009-08-26T01:30:07.90,,,"Spaghetti pasta background","Spaghetti pasta background. Background made with spaghetti pasta.","2009-08-26|2009-08|2009|yellow|spaghetti|dried pasta|pasta|raw|still life|background|Italian|typical|close up","Timeline 2009"
20090905@233131,2009-09-05T23:31:31.20,,,"Toy basketball ball","Toy basketball ball. Toy basketball ball isolated on white.","2009-09-05|2009-09|2009|close up|isolated|still life|black|white|orange|basket|ball|still life","Timeline 2009"
20090906@000443,2009-09-06T00:04:43.50,,,"Toy basketball, football and soccer balls","Toy basketball, football and soccer balls. Toy basketball, football and soccer balls isolated on white.","2009-09-06|2009-09|2009|close up|isolated|still life|black|white|orange|brown|basket|ball|football|soccer|still life","Timeline 2009"
20090912@172250,2009-09-12T17:22:50.90,43.7149647666667,13.2178670166667,"Neptune statue","Neptune statue.",2009-09-12|2009-09|2009|statue|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|Tenset,"Portfolio|Senigallia City and Seaside|Timeline 2009"
20090912@222907,2009-09-12T22:29:07.30,,,"Background of rigatoni","Background of rigatoni. Background of rigatoni pasta, in vertical position.","2009-09-12|2009-09|2009|white|yellow|rigatoni|dried pasta|pasta|Italian|typical|raw|close up|background","Timeline 2009"
20090912@231028,2009-09-12T23:10:28.00,,,"Dried leaf","Dried leaf. Dried leaf, isolated on white.","2009-09-12|2009-09|2009|white|brown|dry|leaf|fall|close up|still life|isolated|still life","Timeline 2009"
20090912@231317,2009-09-12T23:13:17.30,,,"Dried leaf","Dried leaf. Dried leaf, isolated on white.","2009-09-12|2009-09|2009|white|brown|dry|leaf|fall|close up|still life|isolated|still life","Timeline 2009"
20090912@232016,2009-09-12T23:20:16.00,,,"Dried leaf","Dried leaf. Dried leaf, isolated on white.","2009-09-12|2009-09|2009|white|brown|dry|leaf|fall|close up|still life|isolated|still life","Timeline 2009"
20090920@152557,2009-09-20T15:25:57.30,,,"Dolphin swimming in a pool","Dolphin swimming in a pool. Bottlenose dolphin swimming in an aquarium pool.",2009-09-20|2009-09|2009|swimming|bottlenose|dolphin|mammal|fall|Oltremare|Riccione|Rimini|Emilia-Romagna|Italy|Europe|afternoon,"Timeline 2009"
20090920@174408,2009-09-20T17:44:08.20,,,"Pittosporum bush","Pittosporum bush. Background of green pittosporum bush.",2009-09-20|2009-09|2009|green|pittosporum|bush|fall|background|Oltremare|Riccione|Rimini|Emilia-Romagna|Italy|Europe|afternoon,"Timeline 2009"
20090927@001522,2009-09-27T00:15:22.50,,,"Green bell pepper","Green bell pepper. Green bell pepper, isolated on white","2009-09-27|2009-09|2009|isolated|still life|close up|pepper|vegetable|white|green|still life","Timeline 2009"
20091227@001047,2009-12-27T00:10:47.90,,,"Triangle, circle and square with wooden blocks","Triangle, circle and square with wooden blocks. Colorful wooden toy blocks. Lined up to form a composition of a triangle, a circle and a square.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy|blue|green","Timeline 2009"
20091227@001810,2009-12-27T00:18:10.10,,,"Ruined temple made of wooden blocks","Ruined temple made of wooden blocks. Colorful wooden toy blocks. Stacked to mimic a ruined greek temple.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy|blue|green|column|greek|temple|roman|temple|ruins","Timeline 2009"
20091227@002003,2009-12-27T00:20:03.10,,,"Bridge made of wooden blocks","Bridge made of wooden blocks. Colorful wooden toy blocks. Lined up to form a bridge.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy|red|bridge","Timeline 2009"
20091227@002858,2009-12-27T00:28:58.10,,,"Circle and square with wooden blocks","Circle and square with wooden blocks. Colorful wooden toy blocks. Stacked to form a circle inside a square.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy|red","Timeline 2009"
20091227@002932,2009-12-27T00:29:32.70,,,"Circle and square with wooden blocks","Circle and square with wooden blocks. Colorful wooden toy blocks. Stacked to form a circle inside a square.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy","Timeline 2009"
20091227@003437,2009-12-27T00:34:37.50,,,"Open door with wooden blocks","Open door with wooden blocks. Colorful wooden toy blocks. Stacked to form an open door.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy|yellow|blue|column|open|door","Timeline 2009"
20091227@003548,2009-12-27T00:35:48.90,,,"Open door with wooden blocks","Open door with wooden blocks. Colorful wooden toy blocks. Stacked to form an open door.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy","Timeline 2009"
20091227@004324,2009-12-27T00:43:24.70,,,"Stacked wooden blocks","Stacked wooden blocks. Colorful wooden toy blocks. Orderly stacked.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy","Timeline 2009"
20091227@005136,2009-12-27T00:51:36.70,,,"Stacked wooden blocks","Stacked wooden blocks. Colorful wooden toy blocks. Random stacked.","2009-12-27|2009-12|2009|isolated|still life|wood|close up|white|block|toy|blue|purple|red|orange|green|yellow|stack","Timeline 2009"
20100227@231807,2010-02-27T23:18:07.70,,,"Granny Smith apple on black","Granny Smith apple on black. Granny Smith apple isolated on black, with water drops.","2010-02-27|2010-02|2010|black|green|Granny Smith|apple|fruit|indoor|close up|still life|gridded flash","Timeline 2010"
20100227@232324,2010-02-27T23:23:24.90,,,"Royal Gala apple on black","Royal Gala apple on black. Royal Gala apple isolated on black, with water drops.","2010-02-27|2010-02|2010|black|red|Royal Gala|apple|fruit|indoor|close up|still life|gridded flash","Timeline 2010"
20100227@233540,2010-02-27T23:35:40.00,,,"Green bell pepper on black","Green bell pepper on black. Green bell pepper isolated on black, with water drops.","2010-02-27|2010-02|2010|black|green|pepper|vegetable|indoor|close up|still life|gridded flash","Timeline 2010"
20100425@000935,2010-04-25T00:09:35.30,,,"Spaghetti pasta, isolated on white","Spaghetti pasta, isolated on white. Spaghetti pasta, casually disposed and isolated on white.","2010-04-25|2010-04|2010|white|yellow|spaghetti|dried pasta|pasta|Italian|typical|raw|close up|isolated|still life|still life","Timeline 2010"
20100425@001334,2010-04-25T00:13:34.70,,,"Paccheri pasta, isolated on white","Paccheri pasta, isolated on white. Paccheri pasta, casually disposed and isolated on white","2010-04-25|2010-04|2010|raw|Italian|typical|close up|yellow|white|isolated|still life|paccheri|dried pasta|pasta|still life","Timeline 2010"
20100425@001524,2010-04-25T00:15:24.30,,,"Paccheri pasta, lined up","Paccheri pasta, lined up. Paccheri pasta, lined up and isolated on white","2010-04-25|2010-04|2010|raw|Italian|typical|close up|yellow|white|isolated|still life|paccheri|dried pasta|pasta|still life","Timeline 2010"
20100508@175426,2010-05-08T17:54:26.90,,,"Orange baloon flying away","Orange baloon flying away. Orange baloon flying away in the cloudy blue sky","2010-05-08|2010-05|2010|baloon|toy|blue|blue sky|bright|summer|cloud|flying|sky|outdoor|orange","Timeline 2010"
20100508@181226,2010-05-08T18:12:26.40,,,"Orange baloon against the sky","Orange baloon against the sky. Orange baloon and a cloudy blue sky in the background","2010-05-08|2010-05|2010|blue sky|baloon|toy|summer|flying|blue|cloud|bright|orange|sky|outdoor","Timeline 2010"
20100620@113804,2010-06-20T11:38:04.10,40.99695975,17.2186124333333,"Polignano a Mare","Polignano a Mare. Polignano a Mare is a town and comune in the province of Bari, Apulia, southern Italy, located on the Adriatic Sea. The local economy mostly depends on tourism, agriculture and fishing.","2010-06-20|2010-06|2010|Polignano a Mare|Bari|Puglia|Italy|Europe|summer|morning|Adriatic|Mediterranean|sea|coast|cloud","Timeline 2010"
20100621@104409,2010-06-21T10:44:09.60,40.1465686833333,18.4922432833333,"Sightseeing in Otranto","Sightseeing in Otranto. Otranto is a town and comune in the province of Lecce, in a fertile region once famous for its breed of horses. It is located on the east coast of the Salento peninsula.",2010-06-21|2010-06|2010|Otranto|Lecce|Puglia|Italy|Europe|summer|morning|Adriatic|Mediterranean|sea|boat|harbor|lighthouse,"Timeline 2010"
20100621@112132,2010-06-21T11:21:32.70,40.1468147166667,18.49081635,"Sightseeing in Otranto","Sightseeing in Otranto. Otranto is a town and comune in the province of Lecce, in a fertile region once famous for its breed of horses. It is located on the east coast of the Salento peninsula.","2010-06-21|2010-06|2010|Otranto|Lecce|Puglia|Italy|Europe|summer|morning|Adriatic|Mediterranean|sea|square|street lamp|harbor|cloud","Timeline 2010"
20100621@112158,2010-06-21T11:21:58.10,40.1468147166667,18.49081635,"Sightseeing in Otranto","Sightseeing in Otranto. Otranto is a town and comune in the province of Lecce, in a fertile region once famous for its breed of horses. It is located on the east coast of the Salento peninsula.","2010-06-21|2010-06|2010|Otranto|Lecce|Puglia|Italy|Europe|summer|morning|Adriatic|Mediterranean|sea|square|street lamp|cloud|boat|harbor","Timeline 2010"
20100622@173748,2010-06-22T17:37:48.10,40.0356199166667,18.4602552666667,"Coast of Santa Cesarea Terme","Coast of Santa Cesarea Terme. Santa Cesarea Terme is a town and comune of 3,100 inhabitants in province of Lecce, in Apulia, southern Italy.","2010-06-22|2010-06|2010|Santa Cesarea Terme|Lecce|Puglia|Italy|Europe|summer|afternoon|Adriatic|Mediterranean|sea|coast|cloud","Timeline 2010"
20100710@102556,2010-07-10T10:25:56.90,43.7093152333333,13.1459355333333,"Proud sunflower","Proud sunflower. Helianthus or sunflowers is a genus of plants comprising about 70 species in the family Asteraceae. The genus is one of many in the Asteraceae that are known as sunflowers. Except for three species in South America, all Helianthus species are native to North America. The common name, ""sunflower,"" also applies to the popular annual species Helianthus annuus, the common sunflower. This and other species, notably Jerusalem artichoke (H. tuberosus), are cultivated in temperate regions as food crops and ornamental plants.","2010-07-10|2010-07|2010|Roncitelli|Ancona|Marche|Italy|Europe|summer|morning|sunflower|flower|yellow|blue|blue sky|field|countryside|SenigalliaMareCollina|Book|Senigallia|Ancona|Marche|Italy|Europe|Tenset","Book Senigallia Mare Collina|Portfolio|Timeline 2010"
