image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20110808@142754,2011-08-08T14:27:54.000,43.7044291333333,13.18716645,"Senigallia Cemetery Entrance","Senigallia Cemetery Entrance. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011","|Book Senigallia Cemetery"
20110808@142922,2011-08-08T14:29:22.000,43.7044291333333,13.18716645,"Columbarium behind Mausoleums Grove","Columbarium behind Mausoleums Grove. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@143132,2011-08-08T14:31:32.000,43.7044291333333,13.18716645,"The Adami-Manara Family Mausoleum Gate","The Adami-Manara Family Mausoleum Gate. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
20110808@143626,2011-08-08T14:36:26.000,43.7044291333333,13.18716645,"Columbarium behind Mausoleums Grove","Columbarium behind Mausoleums Grove. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@143752,2011-08-08T14:37:52.000,43.7044291333333,13.18716645,"The Tacchi Family Mausoleum Gate","The Tacchi Family Mausoleum Gate. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
20110808@143924,2011-08-08T14:39:24.000,43.7044291333333,13.18716645,"The Angeloni Family Mausoleum Gate","The Angeloni Family Mausoleum Gate. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
20110808@144023,2011-08-08T14:40:23.000,43.7044291333333,13.18716645,"The Girolimini Family Mausoleum Gate","The Girolimini Family Mausoleum Gate. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
20110808@144154,2011-08-08T14:41:54.000,43.7044291333333,13.18716645,"Fallen Flowers","Fallen flowers. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@144228,2011-08-08T14:42:28.000,43.7044291333333,13.18716645,"The Battaglia Family Grave","The Battaglia Family Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|statue|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@144634,2011-08-08T14:46:34.000,43.7044291333333,13.18716645,"The Benedetti Forastieri Family Grave","The Benedetti Forastieri Family Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@144752,2011-08-08T14:47:52.000,43.7044291333333,13.18716645,"Liberty Columbarium","Liberty Columbarium. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@145016,2011-08-08T14:50:16.000,43.7044291333333,13.18716645,"Liberty Columbarium","Liberty Columbarium. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@145057,2011-08-08T14:50:57.000,43.7044291333333,13.18716645,"Parched Flowers","Parched Flowers. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@145137,2011-08-08T14:51:37.000,43.7044291333333,13.18716645,"Liberty Columbarium","Liberty Columbarium. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@145239,2011-08-08T14:52:39.000,43.7044291333333,13.18716645,"Liberty Columbarium","Liberty Columbarium. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@145412,2011-08-08T14:54:12.000,43.7044291333333,13.18716645,"Liberty Columbarium","Liberty Columbarium. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|colombarium|tomb","|Book Senigallia Cemetery"
20110808@145613,2011-08-08T14:56:13.000,43.7044291333333,13.18716645,"Chained Flowers","Chained Flowers. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@145643,2011-08-08T14:56:43.000,43.7044291333333,13.18716645,"Tinted Bush","Tinted Bush. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@150020,2011-08-08T15:00:20.000,43.7044291333333,13.18716645,"The Angeloni-Sollazzi Family Grave","The Angeloni-Sollazzi Family Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave|decoration","|Book Senigallia Cemetery"
20110808@150343,2011-08-08T15:03:43.000,43.7044291333333,13.18716645,"Flowers in the Glass Pot","Flowers in the Glass Pot. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@150548,2011-08-08T15:05:48.000,43.7044291333333,13.18716645,"Green Flowers","Green Flowers. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|flower|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@150948,2011-08-08T15:09:48.000,43.7044291333333,13.18716645,"Count Pietro Benedetti Grave","Count Pietro Benedetti Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave|decoration","|Book Senigallia Cemetery"
20110808@151026,2011-08-08T15:10:26.000,43.7044291333333,13.18716645,"Count Pietro Benedetti Grave","Count Pietro Benedetti Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave|decoration","|Book Senigallia Cemetery"
20110808@151344,2011-08-08T15:13:44.000,43.7044291333333,13.18716645,"The Fantini Family Grave","The Fantini Family Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave|decoration","|Book Senigallia Cemetery"
20110808@151435,2011-08-08T15:14:35.000,43.7044291333333,13.18716645,"The Fantini Family Grave","The Fantini Family Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave|decoration","|Book Senigallia Cemetery"
20110808@151526,2011-08-08T15:15:26.000,43.7044291333333,13.18716645,"Grew on Rocks","Grew on Rocks. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave","|Book Senigallia Cemetery"
20110808@151634,2011-08-08T15:16:34.000,43.7044291333333,13.18716645,"The Francesco Canducci Family Grave","The Francesco Canducci Family Grave. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|grave|decoration","|Book Senigallia Cemetery"
20110808@151829,2011-08-08T15:18:29.000,43.7044291333333,13.18716645,"The Hills around Senigallia","The Hills around Senigallia. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|cemetery|tree|cypresses|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
20110808@152154,2011-08-08T15:21:54.000,43.7044291333333,13.18716645,"The Town of Senigallia and the Seaside","The Town of Senigallia and the Seaside. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|sea|Mediterranean|Adriatic|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011","|Book Senigallia Cemetery"
20110808@152516,2011-08-08T15:25:16.000,43.7044291333333,13.18716645,"The Becci-Pergolesi Family Mausoleum Gate","The Becci-Pergolesi Family Mausoleum Gate. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
20110808@152756,2011-08-08T15:27:56.000,43.7044291333333,13.18716645,Erected,"Erected. Senigallia cemetery is a monumental cemetery that dates back to the second half of the 19th century. It covers the slopes of one of the hills that surround the town and walking trough its rows is of visual and historic interest.","|afternoon|summer|gate|cemetery|Europe|Italy|Marche|Ancona|Senigallia|San Gaudenzio|Book|SenigalliaCemetery|SoFoBoMo2011|mausoleum","|Book Senigallia Cemetery"
